id,code,parent_id/id,name,user_type/id,type,reconcile,child_consol_ids
acc_reg_102010105,102010105,acc_reg_1020101,Rim. Soluzioni fisiologiche - con AIC,account.data_account_type_view,view,FALSE,ABA020
acc_reg_10201010505,10201010505,acc_reg_102010105,Rim. Soluzioni fisiologiche - con AIC,account.data_account_type_asset,other,FALSE,
acc_reg_102010106,102010106,acc_reg_1020101,Rim. Ossigeno - con AIC,account.data_account_type_view,view,FALSE,ABA020
acc_reg_10201010606,10201010606,acc_reg_102010106,Rim. Ossigeno - con AIC,account.data_account_type_asset,other,FALSE,
acc_reg_102010107,102010107,acc_reg_1020101,Rim. Altri gas medicali - con AIC,account.data_account_type_view,view,FALSE,ABA020
acc_reg_10201010707,10201010707,acc_reg_102010107,Rim. Altri gas medicali - con AIC,account.data_account_type_asset,other,FALSE,
acc_reg_102010108,102010108,acc_reg_1020101,Rim. Alimenti per nutrizione artificiale - con AIC,account.data_account_type_view,view,FALSE,ABA020
acc_reg_10201010808,10201010808,acc_reg_102010108,Rim. Alimenti per nutrizione artificiale - con AIC,account.data_account_type_asset,other,FALSE,
acc_reg_102010109,102010109,acc_reg_1020101,Rim. Antisettici - con AIC,account.data_account_type_view,view,FALSE,ABA020
acc_reg_10201010909,10201010909,acc_reg_102010109,Rim. Antisettici - con AIC,account.data_account_type_asset,other,FALSE,
acc_reg_102010110,102010110,acc_reg_1020101,Rim. Altri emoderivati - con AIC,account.data_account_type_view,view,FALSE,ABA020
acc_reg_10201011010,10201011010,acc_reg_102010110,Rim. Altri emoderivati - con AIC,account.data_account_type_asset,other,FALSE,
acc_reg_102010111,102010111,acc_reg_1020101,Rim. Immunoglobuline - con AIC,account.data_account_type_view,view,FALSE,ABA020
acc_reg_10201011111,10201011111,acc_reg_102010111,Rim. Immunoglobuline - con AIC,account.data_account_type_asset,other,FALSE,
acc_reg_102010112,102010112,acc_reg_1020101,Rim. Mezzi di contrasto per radiologia - con AIC,account.data_account_type_view,view,FALSE,ABA020
acc_reg_10201011212,10201011212,acc_reg_102010112,Rim. Mezzi di contrasto per radiologia - con AIC,account.data_account_type_asset,other,FALSE,
acc_reg_102010113,102010113,acc_reg_1020101,Rim. Medicinali Esteri - senza AIC,account.data_account_type_view,view,FALSE,ABA020
acc_reg_10201011313,10201011313,acc_reg_102010113,Rim. Medicinali Esteri - senza AIC,account.data_account_type_asset,other,FALSE,
acc_reg_102010114,102010114,acc_reg_1020101,Rim. Altri Medicinali - senza AIC,account.data_account_type_view,view,FALSE,ABA020
acc_reg_10201011414,10201011414,acc_reg_102010114,Rim. Altri Medicinali - senza AIC,account.data_account_type_asset,other,FALSE,
acc_reg_102010115,102010115,acc_reg_1020101,Rim. Radiofarmaci - senza AIC,account.data_account_type_view,view,FALSE,ABA020
acc_reg_10201011515,10201011515,acc_reg_102010115,Rim. Radiofarmaci - senza AIC,account.data_account_type_asset,other,FALSE,
acc_reg_102010116,102010116,acc_reg_1020101,Rim. Stupefacenti - senza AIC,account.data_account_type_view,view,FALSE,ABA020
acc_reg_10201011616,10201011616,acc_reg_102010116,Rim. Stupefacenti - senza AIC,account.data_account_type_asset,other,FALSE,
acc_reg_102010117,102010117,acc_reg_1020101,Rim. Soluzioni fisiologiche - senza AIC,account.data_account_type_view,view,FALSE,ABA020
acc_reg_10201011717,10201011717,acc_reg_102010117,Rim. Soluzioni fisiologiche - senza AIC,account.data_account_type_asset,other,FALSE,
acc_reg_102010118,102010118,acc_reg_1020101,Rim. Altri gas medicali - senza AIC,account.data_account_type_view,view,FALSE,ABA020
acc_reg_10201011818,10201011818,acc_reg_102010118,Rim. Altri gas medicali - senza AIC,account.data_account_type_asset,other,FALSE,
acc_reg_102010119,102010119,acc_reg_1020101,Rim. Azoto liquido - senza AIC,account.data_account_type_view,view,FALSE,ABA020
acc_reg_10201011919,10201011919,acc_reg_102010119,Rim. Azoto liquido - senza AIC,account.data_account_type_asset,other,FALSE,
acc_reg_102010120,102010120,acc_reg_1020101,Rim. Prodotti galenici - senza AIC,account.data_account_type_view,view,FALSE,ABA020
acc_reg_10201012020,10201012020,acc_reg_102010120,Rim. Prodotti galenici - senza AIC,account.data_account_type_asset,other,FALSE,
acc_reg_102010121,102010121,acc_reg_1020101,Rim. Emoderivati di produzione regionale,account.data_account_type_view,view,FALSE,ABA020
acc_reg_10201012121,10201012121,acc_reg_102010121,Rim. Emoderivati di produzione regionale,account.data_account_type_asset,other,FALSE,
acc_reg_1020102,1020102,acc_reg_10201,Rim. Sangue ed emocomponenti,account.data_account_type_view,view,FALSE,
acc_reg_102010201,102010201,acc_reg_1020102,Rim. Sangue,account.data_account_type_view,view,FALSE,ABA030
acc_reg_10201020101,10201020101,acc_reg_102010201,Rim. Sangue,account.data_account_type_asset,other,FALSE,
acc_reg_102010202,102010202,acc_reg_1020102,Rim. Plasma,account.data_account_type_view,view,FALSE,ABA030
acc_reg_10201020202,10201020202,acc_reg_102010202,Rim. Plasma,account.data_account_type_asset,other,FALSE,
acc_reg_1020103,1020103,acc_reg_10201,Rim. Dispositivi medici,account.data_account_type_view,view,FALSE,
acc_reg_102010301,102010301,acc_reg_1020103,Rim. Pellicole radiografiche,account.data_account_type_view,view,FALSE,ABA040
acc_reg_10201030101,10201030101,acc_reg_102010301,Rim. Pellicole radiografiche,account.data_account_type_asset,other,FALSE,
acc_reg_102010302,102010302,acc_reg_1020103,Rim. Carta per apparecchi elettromedicali,account.data_account_type_view,view,FALSE,ABA040
acc_reg_10201030202,10201030202,acc_reg_102010302,Rim. Carta per apparecchi elettromedicali,account.data_account_type_asset,other,FALSE,
acc_reg_102010303,102010303,acc_reg_1020103,Rim. Radioisotopi e annessi,account.data_account_type_view,view,FALSE,ABA040
acc_reg_10201030303,10201030303,acc_reg_102010303,Rim. Radioisotopi e annessi,account.data_account_type_asset,other,FALSE,
acc_reg_102010304,102010304,acc_reg_1020103,Rim. Materiali di consumo non specifici per strumentazione diagnostica - altri,account.data_account_type_view,view,FALSE,ABA040
acc_reg_10201030404,10201030404,acc_reg_102010304,Rim. Materiali di consumo non specifici per strumentazione diagnostica - altri,account.data_account_type_asset,other,FALSE,
acc_reg_102010305,102010305,acc_reg_1020103,Rim. Altro materiale di radiografia,account.data_account_type_view,view,FALSE,ABA040
acc_reg_10201030505,10201030505,acc_reg_102010305,Rim. Altro materiale di radiografia,account.data_account_type_asset,other,FALSE,
acc_reg_102010306,102010306,acc_reg_1020103,Rim. Materiale per sterilizzazione,account.data_account_type_view,view,FALSE,ABA040
acc_reg_10201030606,10201030606,acc_reg_102010306,Rim. Materiale per sterilizzazione,account.data_account_type_asset,other,FALSE,
acc_reg_102010307,102010307,acc_reg_1020103,Rim. Disinfettanti ad uso umano e antisettici,account.data_account_type_view,view,FALSE,ABA040
acc_reg_10201030707,10201030707,acc_reg_102010307,Rim. Disinfettanti ad uso umano e antisettici,account.data_account_type_asset,other,FALSE,
acc_reg_102010308,102010308,acc_reg_1020103,Rim. Strumentario chirurgico non costituito da immobilizzazioni,account.data_account_type_view,view,FALSE,ABA040
acc_reg_10201030808,10201030808,acc_reg_102010308,Rim. Strumentario chirurgico non costituito da immobilizzazioni,account.data_account_type_asset,other,FALSE,
acc_reg_102010309,102010309,acc_reg_1020103,Rim. Protesi,account.data_account_type_view,view,FALSE,ABA040
acc_reg_10201030909,10201030909,acc_reg_102010309,Rim. Protesi,account.data_account_type_asset,other,FALSE,
acc_reg_102010310,102010310,acc_reg_1020103,Rim. Supporti e ausili tecnici per persone disabili,account.data_account_type_view,view,FALSE,ABA040
acc_reg_10201031010,10201031010,acc_reg_102010310,Rim. Supporti e ausili tecnici per persone disabili,account.data_account_type_asset,other,FALSE,
acc_reg_102010311,102010311,acc_reg_1020103,Rim. Dispositivi medici monouso,account.data_account_type_view,view,FALSE,ABA040
acc_reg_10201031111,10201031111,acc_reg_102010311,Rim. Dispositivi medici monouso,account.data_account_type_asset,other,FALSE,
acc_reg_102010312,102010312,acc_reg_1020103,Rim. Valvole e filtri per emodinamica,account.data_account_type_view,view,FALSE,ABA040
acc_reg_10201031212,10201031212,acc_reg_102010312,Rim. Valvole e filtri per emodinamica,account.data_account_type_asset,other,FALSE,
acc_reg_102010313,102010313,acc_reg_1020103,Rim. Materiali per dialisi,account.data_account_type_view,view,FALSE,ABA040
acc_reg_10201031313,10201031313,acc_reg_102010313,Rim. Materiali per dialisi,account.data_account_type_asset,other,FALSE,
acc_reg_102010314,102010314,acc_reg_1020103,Rim. Materiale sanitario non sterile,account.data_account_type_view,view,FALSE,ABA040
acc_reg_10201031414,10201031414,acc_reg_102010314,Rim. Materiale sanitario non sterile,account.data_account_type_asset,other,FALSE,
acc_reg_102010315,102010315,acc_reg_1020103,Rim. Pace-maker,account.data_account_type_view,view,FALSE,ABA040
acc_reg_10201031515,10201031515,acc_reg_102010315,Rim. Pace-maker,account.data_account_type_asset,other,FALSE,
acc_reg_102010316,102010316,acc_reg_1020103,Rim. Defibrillatori impiantabili,account.data_account_type_view,view,FALSE,ABA040
acc_reg_10201031616,10201031616,acc_reg_102010316,Rim. Defibrillatori impiantabili,account.data_account_type_asset,other,FALSE,
acc_reg_102010317,102010317,acc_reg_1020103,Rim. Reagenti,account.data_account_type_view,view,FALSE,ABA040
acc_reg_10201031717,10201031717,acc_reg_102010317,Rim. Reagenti,account.data_account_type_asset,other,FALSE,
acc_reg_102010318,102010318,acc_reg_1020103,Rim. Materiale per indagini istologiche,account.data_account_type_view,view,FALSE,ABA040
acc_reg_10201031818,10201031818,acc_reg_102010318,Rim. Materiale per indagini istologiche,account.data_account_type_asset,other,FALSE,
acc_reg_102010319,102010319,acc_reg_1020103,"Rim. Radioisotopi e annessi, in vitro",account.data_account_type_view,view,FALSE,ABA040
acc_reg_10201031919,10201031919,acc_reg_102010319,"Rim. Radioisotopi e annessi, in vitro",account.data_account_type_asset,other,FALSE,
acc_reg_102010320,102010320,acc_reg_1020103,Rim. Materiali diagnostici,account.data_account_type_view,view,FALSE,ABA040
acc_reg_10201032020,10201032020,acc_reg_102010320,Rim. Materiali diagnostici,account.data_account_type_asset,other,FALSE,
acc_reg_102010321,102010321,acc_reg_1020103,Rim. Altro materiale per indagini cliniche di laboratorio,account.data_account_type_view,view,FALSE,ABA040
acc_reg_10201032121,10201032121,acc_reg_102010321,Rim. Altro materiale per indagini cliniche di laboratorio,account.data_account_type_asset,other,FALSE,
acc_reg_1020104,1020104,acc_reg_10201,Rim. Prodotti dietetici,account.data_account_type_view,view,FALSE,
acc_reg_102010401,102010401,acc_reg_1020104,Rim. Prodotti dietetici,account.data_account_type_view,view,FALSE,ABA050
acc_reg_10201040101,10201040101,acc_reg_102010401,Rim. Prodotti dietetici,account.data_account_type_asset,other,FALSE,
acc_reg_1020105,1020105,acc_reg_10201,Rim. Materiali per la profilassi (vaccini),account.data_account_type_view,view,FALSE,
acc_reg_102010501,102010501,acc_reg_1020105,Rim. Sieri,account.data_account_type_view,view,FALSE,ABA060
acc_reg_10201050101,10201050101,acc_reg_102010501,Rim. Sieri,account.data_account_type_asset,other,FALSE,
acc_reg_102010502,102010502,acc_reg_1020105,Rim. Vaccini obbligatori,account.data_account_type_view,view,FALSE,ABA060
acc_reg_10201050202,10201050202,acc_reg_102010502,Rim. Vaccini obbligatori,account.data_account_type_asset,other,FALSE,
acc_reg_102010503,102010503,acc_reg_1020105,Rim. Altri Vaccini,account.data_account_type_view,view,FALSE,ABA060
acc_reg_10201050303,10201050303,acc_reg_102010503,Rim. Altri Vaccini,account.data_account_type_asset,other,FALSE,
acc_reg_1020106,1020106,acc_reg_10201,Rim. Prodotti chimici,account.data_account_type_view,view,FALSE,
acc_reg_102010601,102010601,acc_reg_1020106,Rim. Prodotti chimici,account.data_account_type_view,view,FALSE,ABA070
acc_reg_10201060101,10201060101,acc_reg_102010601,Rim. Prodotti chimici,account.data_account_type_asset,other,FALSE,
acc_reg_1020107,1020107,acc_reg_10201,Rim. Materiali e prodotti per uso veterinario,account.data_account_type_view,view,FALSE,
acc_reg_102010701,102010701,acc_reg_1020107,Rim. Medicinali ad uso veterinario,account.data_account_type_view,view,FALSE,ABA080
acc_reg_10201070101,10201070101,acc_reg_102010701,Rim. Medicinali ad uso veterinario,account.data_account_type_asset,other,FALSE,
acc_reg_102010702,102010702,acc_reg_1020107,Rim. Disinfettanti ad uso veterinario,account.data_account_type_view,view,FALSE,ABA080
acc_reg_10201070202,10201070202,acc_reg_102010702,Rim. Disinfettanti ad uso veterinario,account.data_account_type_asset,other,FALSE,
acc_reg_102010703,102010703,acc_reg_1020107,Rim. Materiali chirurgici ad uso veterinario,account.data_account_type_view,view,FALSE,ABA080
acc_reg_10201070303,10201070303,acc_reg_102010703,Rim. Materiali chirurgici ad uso veterinario,account.data_account_type_asset,other,FALSE,
acc_reg_102010704,102010704,acc_reg_1020107,Rim. Materiali sanitari ad uso veterinario,account.data_account_type_view,view,FALSE,ABA080
acc_reg_10201070404,10201070404,acc_reg_102010704,Rim. Materiali sanitari ad uso veterinario,account.data_account_type_asset,other,FALSE,
acc_reg_102010705,102010705,acc_reg_1020107,Rim. Materiali diagnostici ad uso veterinario,account.data_account_type_view,view,FALSE,ABA080
acc_reg_10201070505,10201070505,acc_reg_102010705,Rim. Materiali diagnostici ad uso veterinario,account.data_account_type_asset,other,FALSE,
acc_reg_102010706,102010706,acc_reg_1020107,Rim. Mangimi ad uso zootecnico,account.data_account_type_view,view,FALSE,ABA080
acc_reg_10201070606,10201070606,acc_reg_102010706,Rim. Mangimi ad uso zootecnico,account.data_account_type_asset,other,FALSE,
acc_reg_102010707,102010707,acc_reg_1020107,Rim. Marche auricolari,account.data_account_type_view,view,FALSE,ABA080
acc_reg_10201070707,10201070707,acc_reg_102010707,Rim. Marche auricolari,account.data_account_type_asset,other,FALSE,
acc_reg_102010708,102010708,acc_reg_1020107,Rim. Disinfestanti,account.data_account_type_view,view,FALSE,ABA080
acc_reg_10201070808,10201070808,acc_reg_102010708,Rim. Disinfestanti,account.data_account_type_asset,other,FALSE,
acc_reg_1020108,1020108,acc_reg_10201,Rim. Altri beni e prodotti sanitari,account.data_account_type_view,view,FALSE,
acc_reg_102010801,102010801,acc_reg_1020108,Rim. Vetrerie e materiale plastico per laboratorio,account.data_account_type_view,view,FALSE,ABA090
acc_reg_10201080101,10201080101,acc_reg_102010801,Rim. Vetrerie e materiale plastico per laboratorio,account.data_account_type_asset,other,FALSE,
acc_reg_102010802,102010802,acc_reg_1020108,Rim. Prodotti per uso generico di laboratorio,account.data_account_type_view,view,FALSE,ABA090
acc_reg_10201080202,10201080202,acc_reg_102010802,Rim. Prodotti per uso generico di laboratorio,account.data_account_type_asset,other,FALSE,
acc_reg_102010803,102010803,acc_reg_1020108,Rim. Soluzioni per emodialisi,account.data_account_type_view,view,FALSE,ABA090
acc_reg_10201080303,10201080303,acc_reg_102010803,Rim. Soluzioni per emodialisi,account.data_account_type_asset,other,FALSE,
acc_reg_102010804,102010804,acc_reg_1020108,Rim. Altri beni e prodotti sanitari,account.data_account_type_view,view,FALSE,ABA090
acc_reg_10201080404,10201080404,acc_reg_102010804,Rim. Altri beni e prodotti sanitari,account.data_account_type_asset,other,FALSE,
acc_reg_102010805,102010805,acc_reg_1020108,Fondo deprezzamento magazzino prodotti sanitari,account.data_account_type_view,view,FALSE,ABA090
acc_reg_10201080505,10201080505,acc_reg_102010805,Fondo deprezzamento magazzino prodotti sanitari,account.data_account_type_asset,other,FALSE,
acc_reg_1020109,1020109,acc_reg_10201,Acconti per acquisto di beni e prodotti sanitari,account.data_account_type_view,view,FALSE,
acc_reg_102010901,102010901,acc_reg_1020109,Acconti per acquisto di beni e prodotti sanitari,account.data_account_type_view,view,FALSE,ABA100
acc_reg_10201090101,10201090101,acc_reg_102010901,Acconti per acquisto di beni e prodotti sanitari,account.data_account_type_asset,other,FALSE,
acc_reg_1020110,1020110,acc_reg_10201,Prodotti alimentari,account.data_account_type_view,view,FALSE,
acc_reg_102011001,102011001,acc_reg_1020110,Prodotti alimentari,account.data_account_type_view,view,FALSE,ABA120
acc_reg_10201100101,10201100101,acc_reg_102011001,Prodotti alimentari,account.data_account_type_asset,other,FALSE,
acc_reg_1020111,1020111,acc_reg_10201,"Materiali di guardaroba, di pulizia, e di convivenza in genere",account.data_account_type_view,view,FALSE,
acc_reg_102011101,102011101,acc_reg_1020111,"Materiali di guardaroba, di pulizia, e di convivenza in genere",account.data_account_type_view,view,FALSE,ABA130
