id,code,parent_id/id,name,user_type/id,type,reconcile,child_consol_ids/id
acc_reg_1010302,1010302,acc_reg_10103,Crediti finanziari v/Regione,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_101030201,101030201,acc_reg_1010302,Crediti finanziari v/Regione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10103020101,10103020101,acc_reg_101030201,Crediti finanziari v/Regione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_1010303,1010303,acc_reg_10103,Crediti finanziari v/partecipate,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_101030301,101030301,acc_reg_1010303,Crediti finanziari v/imprese controllate,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10103030101,10103030101,acc_reg_101030301,Crediti finanziari v/imprese controllate,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_101030302,101030302,acc_reg_1010303,Crediti finanziari v/imprese collegate,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10103030202,10103030202,acc_reg_101030302,Crediti finanziari v/imprese collegate,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_1010304,1010304,acc_reg_10103,Crediti finanziari v/altri,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_101030401,101030401,acc_reg_1010304,Crediti finanziari v/Provincia,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10103040101,10103040101,acc_reg_101030401,Crediti finanziari v/Provincia,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_101030402,101030402,acc_reg_1010304,Crediti finanziari v/Comuni,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10103040202,10103040202,acc_reg_101030402,Crediti finanziari v/Comuni,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_101030403,101030403,acc_reg_1010304,Crediti finanziari v/altri,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10103040303,10103040303,acc_reg_101030403,Crediti finanziari v/altri,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_101030404,101030404,acc_reg_1010304,Depositi cauzionali,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10103040404,10103040404,acc_reg_101030404,Depositi cauzionali,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_101030405,101030405,acc_reg_1010304,Fondo svalutazione crediti,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10103040505,10103040505,acc_reg_101030405,Fondo svalutazione crediti,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_1010305,1010305,acc_reg_10103,Partecipazioni,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_101030501,101030501,acc_reg_1010305,Partecipazioni in imprese controllate,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10103050101,10103050101,acc_reg_101030501,Partecipazioni in imprese controllate,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_101030502,101030502,acc_reg_1010305,Partecipazioni in imprese collegate,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10103050202,10103050202,acc_reg_101030502,Partecipazioni in imprese collegate,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_101030503,101030503,acc_reg_1010305,Partecipazioni in altre imprese,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10103050303,10103050303,acc_reg_101030503,Partecipazioni in altre imprese,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_1010306,1010306,acc_reg_10103,Altri titoli,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_101030601,101030601,acc_reg_1010306,Titoli di Stato,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10103060101,10103060101,acc_reg_101030601,Titoli di Stato,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_101030602,101030602,acc_reg_1010306,Altre Obbligazioni,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10103060202,10103060202,acc_reg_101030602,Altre Obbligazioni,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_101030603,101030603,acc_reg_1010306,Titoli azionari quotati in Borsa,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10103060303,10103060303,acc_reg_101030603,Titoli azionari quotati in Borsa,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_101030604,101030604,acc_reg_1010306,Titoli diversi,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10103060404,10103060404,acc_reg_101030604,Titoli diversi,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102,102,acc_reg_1,ATTIVO CIRCOLANTE,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_10201,10201,acc_reg_102,RIMANENZE,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_1020101,1020101,acc_reg_10201,Rim. Prodotti farmaceutici ed emoderivati,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_102010101,102010101,acc_reg_1020101,Rim. Medicinali - con AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201010101,10201010101,acc_reg_102010101,Rim. Medicinali - con AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102010102,102010102,acc_reg_1020101,Rim. Medicinali ed emoderivati in DPC - con AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201010202,10201010202,acc_reg_102010102,Rim. Medicinali ed emoderivati in DPC - con AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102010103,102010103,acc_reg_1020101,Rim. Radiofarmaci - con AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201010303,10201010303,acc_reg_102010103,Rim. Radiofarmaci - con AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102010104,102010104,acc_reg_1020101,Rim. Stupefacenti - con AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201010404,10201010404,acc_reg_102010104,Rim. Stupefacenti - con AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102010105,102010105,acc_reg_1020101,Rim. Soluzioni fisiologiche - con AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201010505,10201010505,acc_reg_102010105,Rim. Soluzioni fisiologiche - con AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102010106,102010106,acc_reg_1020101,Rim. Ossigeno - con AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201010606,10201010606,acc_reg_102010106,Rim. Ossigeno - con AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102010107,102010107,acc_reg_1020101,Rim. Altri gas medicali - con AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201010707,10201010707,acc_reg_102010107,Rim. Altri gas medicali - con AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102010108,102010108,acc_reg_1020101,Rim. Alimenti per nutrizione artificiale - con AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201010808,10201010808,acc_reg_102010108,Rim. Alimenti per nutrizione artificiale - con AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102010109,102010109,acc_reg_1020101,Rim. Antisettici - con AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201010909,10201010909,acc_reg_102010109,Rim. Antisettici - con AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102010110,102010110,acc_reg_1020101,Rim. Altri emoderivati - con AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201011010,10201011010,acc_reg_102010110,Rim. Altri emoderivati - con AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102010111,102010111,acc_reg_1020101,Rim. Immunoglobuline - con AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201011111,10201011111,acc_reg_102010111,Rim. Immunoglobuline - con AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102010112,102010112,acc_reg_1020101,Rim. Mezzi di contrasto per radiologia - con AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201011212,10201011212,acc_reg_102010112,Rim. Mezzi di contrasto per radiologia - con AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102010113,102010113,acc_reg_1020101,Rim. Medicinali Esteri - senza AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201011313,10201011313,acc_reg_102010113,Rim. Medicinali Esteri - senza AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102010114,102010114,acc_reg_1020101,Rim. Altri Medicinali - senza AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201011414,10201011414,acc_reg_102010114,Rim. Altri Medicinali - senza AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102010115,102010115,acc_reg_1020101,Rim. Radiofarmaci - senza AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201011515,10201011515,acc_reg_102010115,Rim. Radiofarmaci - senza AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102010116,102010116,acc_reg_1020101,Rim. Stupefacenti - senza AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201011616,10201011616,acc_reg_102010116,Rim. Stupefacenti - senza AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102010117,102010117,acc_reg_1020101,Rim. Soluzioni fisiologiche - senza AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201011717,10201011717,acc_reg_102010117,Rim. Soluzioni fisiologiche - senza AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102010118,102010118,acc_reg_1020101,Rim. Altri gas medicali - senza AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201011818,10201011818,acc_reg_102010118,Rim. Altri gas medicali - senza AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102010119,102010119,acc_reg_1020101,Rim. Azoto liquido - senza AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201011919,10201011919,acc_reg_102010119,Rim. Azoto liquido - senza AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102010120,102010120,acc_reg_1020101,Rim. Prodotti galenici - senza AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201012020,10201012020,acc_reg_102010120,Rim. Prodotti galenici - senza AIC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102010121,102010121,acc_reg_1020101,Rim. Emoderivati di produzione regionale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201012121,10201012121,acc_reg_102010121,Rim. Emoderivati di produzione regionale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_1020102,1020102,acc_reg_10201,Rim. Sangue ed emocomponenti,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_102010201,102010201,acc_reg_1020102,Rim. Sangue,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201020101,10201020101,acc_reg_102010201,Rim. Sangue,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102010202,102010202,acc_reg_1020102,Rim. Plasma,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201020202,10201020202,acc_reg_102010202,Rim. Plasma,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_1020103,1020103,acc_reg_10201,Rim. Dispositivi medici,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_102010301,102010301,acc_reg_1020103,Rim. Pellicole radiografiche,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201030101,10201030101,acc_reg_102010301,Rim. Pellicole radiografiche,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102010302,102010302,acc_reg_1020103,Rim. Carta per apparecchi elettromedicali,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201030202,10201030202,acc_reg_102010302,Rim. Carta per apparecchi elettromedicali,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102010303,102010303,acc_reg_1020103,Rim. Radioisotopi e annessi,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201030303,10201030303,acc_reg_102010303,Rim. Radioisotopi e annessi,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102010304,102010304,acc_reg_1020103,Rim. Materiali di consumo non specifici per strumentazione diagnostica - altri,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201030404,10201030404,acc_reg_102010304,Rim. Materiali di consumo non specifici per strumentazione diagnostica - altri,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102010305,102010305,acc_reg_1020103,Rim. Altro materiale di radiografia,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201030505,10201030505,acc_reg_102010305,Rim. Altro materiale di radiografia,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102010306,102010306,acc_reg_1020103,Rim. Materiale per sterilizzazione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201030606,10201030606,acc_reg_102010306,Rim. Materiale per sterilizzazione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102010307,102010307,acc_reg_1020103,Rim. Disinfettanti ad uso umano e antisettici,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201030707,10201030707,acc_reg_102010307,Rim. Disinfettanti ad uso umano e antisettici,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102010308,102010308,acc_reg_1020103,Rim. Strumentario chirurgico non costituito da immobilizzazioni,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201030808,10201030808,acc_reg_102010308,Rim. Strumentario chirurgico non costituito da immobilizzazioni,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102010309,102010309,acc_reg_1020103,Rim. Protesi,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201030909,10201030909,acc_reg_102010309,Rim. Protesi,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102010310,102010310,acc_reg_1020103,Rim. Supporti e ausili tecnici per persone disabili,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201031010,10201031010,acc_reg_102010310,Rim. Supporti e ausili tecnici per persone disabili,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102010311,102010311,acc_reg_1020103,Rim. Dispositivi medici monouso,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201031111,10201031111,acc_reg_102010311,Rim. Dispositivi medici monouso,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102010312,102010312,acc_reg_1020103,Rim. Valvole e filtri per emodinamica,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201031212,10201031212,acc_reg_102010312,Rim. Valvole e filtri per emodinamica,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102010313,102010313,acc_reg_1020103,Rim. Materiali per dialisi,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201031313,10201031313,acc_reg_102010313,Rim. Materiali per dialisi,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102010314,102010314,acc_reg_1020103,Rim. Materiale sanitario non sterile,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201031414,10201031414,acc_reg_102010314,Rim. Materiale sanitario non sterile,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102010315,102010315,acc_reg_1020103,Rim. Pace-maker,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201031515,10201031515,acc_reg_102010315,Rim. Pace-maker,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102010316,102010316,acc_reg_1020103,Rim. Defibrillatori impiantabili,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201031616,10201031616,acc_reg_102010316,Rim. Defibrillatori impiantabili,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_102010317,102010317,acc_reg_1020103,Rim. Reagenti,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_10201031717,10201031717,acc_reg_102010317,Rim. Reagenti,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
